manufacturer,model,engine_size,fuel_type,year_of_manufacture,mileage,price
Porsche,718 Cayman,4.0,Petrol,2001,145215,9653.0
Ford,Fiesta,1.4,Petrol,2002,157818,2844.0
VW,Polo,1.6,Petrol,2000,128302,3466.0
Ford,Mondeo,2.0,Diesel,1994,128615,3808.0
VW,Passat,2.0,Petrol,2010,110008,12844.0
Porsche,Cayenne,3.5,Petrol,1994,247985,2731.0
Toyota,RAV4,2.2,Hybrid,1995,149610,5079.0
VW,Golf,1.6,Petrol,2006,153828,4998.0
VW,Polo,1.4,Diesel,2020,29792,25352.0
BMW,X3,2.4,Diesel,2017,42231,41352.0
Toyota,Yaris,1.4,Hybrid,2012,80858,13871.0
Ford,Mondeo,1.4,Diesel,1990,92659,3197.0
Ford,Fiesta,1.0,Petrol,1992,147475,1343.0
VW,Passat,1.4,Diesel,2002,113879,6429.0
Ford,Focus,1.0,Petrol,2008,117868,7154.0
Toyota,Prius,1.0,Hybrid,2020,11574,39711.0
VW,Passat,1.8,Diesel,2020,16783,45718.0
VW,Passat,2.0,Diesel,2013,35208,27234.0
VW,Golf,1.2,Petrol,2005,139351,4554.0
Ford,Mondeo,1.6,Diesel,2018,26667,33803.0
Toyota,Yaris,1.0,Petrol,1999,128133,2895.0
VW,Passat,1.4,Petrol,2002,101891,6696.0
VW,Passat,2.0,Diesel,2008,88805,13778.0
BMW,M5,4.4,Petrol,2006,107184,28330.0
Toyota,RAV4,2.4,Petrol,2005,126029,10395.0
Ford,Mondeo,1.8,Diesel,1985,241339,752.0
BMW,M5,4.4,Petrol,2001,143163,15348.0
Porsche,911,3.5,Petrol,2018,33399,108835.0
Toyota,Prius,1.4,Hybrid,2006,150507,7125.0
Ford,Mondeo,1.4,Petrol,2004,99570,7366.0
Toyota,RAV4,2.4,Hybrid,2011,99901,22671.0
Ford,Mondeo,1.4,Diesel,1993,177565,1994.0
Toyota,Prius,1.8,Hybrid,2009,124358,12157.0
Toyota,RAV4,2.2,Hybrid,2017,32533,50459.0
Toyota,RAV4,2.0,Hybrid,2003,144444,8610.0
Toyota,Yaris,1.2,Hybrid,2013,87552,13100.0
Toyota,Prius,1.4,Hybrid,1997,87055,6353.0
Porsche,718 Cayman,4.0,Petrol,1992,188577,3679.0
BMW,X3,2.4,Diesel,2014,42212,33860.0
VW,Passat,1.4,Petrol,2000,91659,6311.0
Ford,Mondeo,1.8,Diesel,2006,92276,10563.0
Toyota,RAV4,2.4,Hybrid,2015,49471,41659.0
Toyota,Yaris,1.4,Hybrid,1987,205406,966.0
Ford,Mondeo,1.4,Diesel,2000,125568,4868.0
Ford,Focus,1.0,Petrol,2006,138893,5310.0
Ford,Fiesta,1.4,Petrol,1987,271135,381.0
Ford,Focus,1.8,Diesel,2006,117458,8847.0
Ford,Focus,1.8,Petrol,1996,195199,2279.0
Toyota,RAV4,2.0,Hybrid,2010,59238,25616.0
VW,Golf,1.8,Hybrid,1999,191422,2899.0
Ford,Focus,1.4,Petrol,2001,86307,6693.0
Toyota,Yaris,1.0,Hybrid,2006,182921,3527.0
Toyota,RAV4,2.0,Hybrid,1995,154890,4637.0
VW,Polo,1.4,Petrol,2019,21734,23638.0
Toyota,RAV4,1.8,Petrol,2005,119606,9461.0
VW,Passat,1.4,Diesel,2009,69262,14095.0
Toyota,Yaris,1.4,Hybrid,1998,191815,2266.0
BMW,Z4,2.4,Petrol,1996,121047,5363.0
Ford,Fiesta,1.4,Petrol,1996,186172,1499.0
BMW,M5,4.0,Petrol,2001,81946,23212.0
VW,Golf,1.6,Petrol,1992,235631,962.0
VW,Golf,1.8,Petrol,2000,114162,4865.0
Toyota,Yaris,1.0,Petrol,2017,63973,15276.0
Toyota,Prius,1.8,Hybrid,1995,167154,3379.0
Ford,Mondeo,1.6,Diesel,2003,121678,6551.0
VW,Golf,1.6,Hybrid,2014,27067,25026.0
VW,Passat,1.6,Diesel,2008,106179,10863.0
Toyota,Prius,1.0,Hybrid,2007,45596,13746.0
Ford,Focus,2.0,Petrol,2004,145931,6210.0
VW,Passat,1.8,Diesel,2004,62737,11955.0
Ford,Mondeo,1.8,Diesel,2010,46770,18678.0
VW,Golf,1.6,Diesel,1990,242848,827.0
Ford,Fiesta,1.0,Hybrid,1997,204029,1390.0
BMW,M5,4.4,Petrol,2014,53582,69898.0
BMW,Z4,2.2,Petrol,2019,19229,46847.0
Toyota,RAV4,2.0,Petrol,1997,184507,3438.0
Porsche,911,2.6,Petrol,1995,284222,2672.0
Ford,Mondeo,1.4,Diesel,1996,115248,4037.0
BMW,M5,4.4,Petrol,1995,183556,7339.0
VW,Golf,1.8,Petrol,1993,245993,992.0
Ford,Fiesta,1.0,Hybrid,2008,98514,6841.0
VW,Polo,1.0,Petrol,1987,422895,76.0
Ford,Focus,1.6,Petrol,2007,91299,10304.0
Toyota,Prius,1.8,Hybrid,2004,98792,10560.0
VW,Passat,1.6,Diesel,2002,122180,6450.0
Ford,Fiesta,1.0,Petrol,1990,209075,694.0
Toyota,Prius,1.8,Hybrid,2019,17059,48399.0
Toyota,RAV4,2.0,Hybrid,2003,112973,11017.0
Ford,Focus,2.0,Petrol,1991,101512,3682.0
VW,Golf,1.4,Petrol,1994,88495,3471.0
BMW,Z4,3.0,Petrol,2008,80776,17922.0
Toyota,Yaris,1.0,Hybrid,1999,186527,2144.0
VW,Polo,1.6,Petrol,1987,287641,358.0
BMW,M5,4.4,Petrol,1997,209267,6694.0
Toyota,RAV4,2.0,Hybrid,2012,85978,24445.0
Toyota,Prius,1.4,Hybrid,2017,29237,34903.0
Toyota,RAV4,1.8,Hybrid,2018,55507,42426.0
BMW,Z4,2.4,Petrol,1997,182646,3462.0
BMW,Z4,3.0,Petrol,2016,49180,37595.0
Ford,Fiesta,1.2,Petrol,2013,24135,14104.0
VW,Polo,2.0,Petrol,1991,167916,1540.0
Toyota,Prius,1.8,Hybrid,1995,197260,2608.0
VW,Golf,2.0,Hybrid,2018,33244,35257.0
Ford,Focus,2.0,Diesel,2018,34451,36469.0
VW,Golf,2.0,Hybrid,2014,69643,21505.0
Ford,Focus,1.4,Petrol,2005,147597,5479.0
Toyota,RAV4,2.0,Hybrid,2016,38511,43453.0
VW,Polo,1.4,Petrol,2008,81893,7791.0
VW,Polo,1.2,Petrol,2004,129374,3886.0
Ford,Focus,1.4,Petrol,2007,88383,9840.0
VW,Polo,1.0,Petrol,1997,149132,1899.0
VW,Golf,1.4,Diesel,2008,78857,9914.0
Toyota,Prius,1.0,Hybrid,1996,206447,1916.0
VW,Golf,1.6,Diesel,2014,46486,19524.0
VW,Polo,1.4,Diesel,2002,99774,4828.0
Ford,Mondeo,1.8,Petrol,2009,74827,13878.0
Ford,Focus,2.0,Petrol,2010,93656,13835.0
BMW,Z4,2.4,Petrol,2008,55407,18970.0
Toyota,RAV4,2.0,Hybrid,1995,193171,3349.0
Porsche,718 Cayman,2.0,Petrol,2010,72143,21448.0
Ford,Focus,2.0,Hybrid,2012,89691,19515.0
VW,Passat,1.6,Diesel,2017,30421,32701.0
Toyota,RAV4,2.0,Hybrid,1990,192555,2412.0
Toyota,Prius,1.4,Hybrid,1988,286349,637.0
VW,Golf,1.4,Petrol,2013,69046,14083.0
VW,Golf,1.2,Petrol,2003,91736,5723.0
VW,Polo,1.2,Petrol,1998,165850,1936.0
Toyota,Yaris,1.2,Hybrid,2019,27426,28697.0
VW,Golf,1.4,Hybrid,2016,26215,26878.0
Toyota,RAV4,2.0,Hybrid,1997,204178,3474.0
BMW,M5,4.4,Petrol,2005,114579,25070.0
VW,Golf,1.2,Diesel,2018,24659,25098.0
Ford,Fiesta,1.4,Petrol,1998,170450,1960.0
VW,Golf,1.2,Diesel,2005,170344,3704.0
Ford,Fiesta,1.2,Petrol,2011,42912,11063.0
Ford,Fiesta,1.2,Petrol,2019,32988,20003.0
VW,Golf,1.2,Petrol,2020,9068,29721.0
VW,Polo,1.0,Petrol,2016,18949,16609.0
VW,Polo,2.0,Petrol,1996,286167,739.0
Ford,Fiesta,1.0,Petrol,2020,13093,21808.0
Toyota,Yaris,1.4,Petrol,2012,40770,14983.0
VW,Polo,1.4,Diesel,2001,113885,4066.0
VW,Passat,2.0,Diesel,2013,67134,22308.0
Toyota,Yaris,1.4,Petrol,2009,106605,7866.0
Porsche,718 Cayman,4.0,Petrol,2015,43933,50721.0
BMW,X3,2.0,Diesel,1990,228566,1454.0
BMW,Z4,2.0,Petrol,2006,164133,6740.0
Ford,Focus,1.4,Petrol,1997,207153,1933.0
VW,Golf,2.0,Petrol,2014,36450,22084.0
VW,Polo,1.6,Petrol,1985,254129,428.0
Ford,Mondeo,1.6,Hybrid,1994,274892,1081.0
Ford,Mondeo,2.0,Petrol,1998,171082,3348.0
VW,Polo,1.0,Petrol,2002,119616,3349.0
VW,Polo,2.0,Petrol,2021,19120,32751.0
BMW,M5,4.4,Petrol,1989,228779,3295.0
VW,Polo,1.0,Petrol,1998,194983,1376.0
Ford,Focus,2.0,Petrol,2006,98896,10202.0
Toyota,Yaris,1.4,Hybrid,1997,141997,3223.0
Toyota,RAV4,2.2,Hybrid,1995,169010,4323.0
Toyota,Prius,1.0,Hybrid,2013,63614,18296.0
Ford,Mondeo,1.8,Diesel,2013,38402,23998.0
Ford,Mondeo,1.6,Diesel,2009,57636,15388.0
Toyota,RAV4,2.0,Hybrid,2021,6195,72570.0
Ford,Fiesta,1.0,Petrol,2000,95285,3423.0
Ford,Mondeo,2.0,Diesel,1993,292886,835.0
Porsche,911,3.5,Petrol,1993,101258,13127.0
VW,Golf,1.4,Petrol,1993,202248,1299.0
BMW,Z4,2.4,Petrol,2007,117161,11504.0
VW,Golf,2.0,Petrol,2002,127809,5274.0
BMW,X3,2.4,Diesel,2004,175837,6452.0
VW,Golf,1.2,Diesel,2016,32011,21063.0
BMW,M5,4.4,Petrol,1994,155794,8681.0
BMW,X3,3.0,Diesel,1999,166999,5571.0
Toyota,RAV4,1.8,Petrol,1992,114779,4126.0
Toyota,RAV4,2.4,Hybrid,2008,154716,12103.0
VW,Golf,2.0,Petrol,1997,222724,1688.0
VW,Polo,2.0,Petrol,2007,109706,7126.0
Toyota,Prius,1.8,Hybrid,2012,52161,24712.0
VW,Golf,1.6,Petrol,2017,20548,26418.0
Toyota,RAV4,1.8,Petrol,2005,131609,8617.0
VW,Passat,1.6,Diesel,1998,205511,2464.0
Toyota,RAV4,2.2,Hybrid,2021,11898,73877.0
Porsche,911,3.5,Petrol,2018,33421,108821.0
Porsche,Cayenne,3.5,Diesel,2018,40932,73364.0
Toyota,RAV4,2.4,Hybrid,2010,65073,27016.0
Ford,Fiesta,1.0,Petrol,1994,106381,2115.0
Ford,Mondeo,2.0,Diesel,2014,55659,24315.0
VW,Polo,1.2,Petrol,2011,105663,7427.0
BMW,Z4,2.4,Petrol,2013,66176,24692.0
BMW,X3,2.4,Diesel,1992,228810,1816.0
VW,Polo,1.6,Petrol,2015,35831,17857.0
VW,Passat,1.6,Diesel,2010,77947,15188.0
Ford,Mondeo,1.8,Diesel,2015,38531,27400.0
BMW,Z4,2.0,Petrol,2014,75889,22576.0
VW,Passat,1.8,Diesel,2011,80833,16881.0
Ford,Focus,1.4,Petrol,2000,179498,3006.0
Toyota,Prius,1.8,Hybrid,1985,260716,753.0
Toyota,Yaris,1.0,Hybrid,2005,85238,7130.0
BMW,Z4,3.0,Petrol,2005,49561,18014.0
Toyota,Prius,1.0,Hybrid,1988,282128,560.0
Ford,Focus,1.0,Diesel,2022,7311,39109.0
VW,Polo,1.4,Petrol,2018,47870,18973.0
BMW,M5,4.0,Petrol,1994,138835,9501.0
Ford,Mondeo,2.0,Petrol,2017,28065,33405.0
Ford,Focus,1.0,Petrol,1991,270441,613.0
Toyota,Yaris,1.4,Hybrid,2009,57324,13284.0
Ford,Mondeo,1.6,Hybrid,1994,158432,3060.0
BMW,Z4,2.2,Petrol,1993,213693,1932.0
Ford,Focus,1.0,Petrol,2001,76380,6059.0
VW,Polo,1.4,Petrol,2016,40177,17400.0
VW,Passat,1.4,Petrol,1989,224036,1020.0
Ford,Mondeo,2.0,Diesel,1989,215940,1304.0
Toyota,RAV4,1.8,Hybrid,1997,148019,5318.0
Ford,Focus,2.0,Petrol,2009,59031,16389.0
VW,Polo,2.0,Petrol,1998,167841,2458.0
Toyota,Yaris,1.2,Petrol,2004,81703,6241.0
Ford,Focus,1.4,Petrol,1991,40866,4624.0
VW,Passat,1.8,Petrol,1987,196406,1295.0
VW,Golf,1.4,Diesel,2018,41678,24552.0
Ford,Focus,2.0,Petrol,2004,171373,5028.0
Toyota,RAV4,1.8,Hybrid,1995,22448,11150.0
Ford,Mondeo,1.8,Diesel,2020,18374,42901.0
VW,Polo,1.0,Petrol,2015,65724,11715.0
Toyota,Yaris,1.2,Hybrid,2016,60954,19159.0
VW,Golf,2.0,Hybrid,1999,271320,1479.0
VW,Passat,1.4,Diesel,1986,152226,1634.0
Porsche,911,2.6,Petrol,2019,17926,109411.0
BMW,Z4,3.0,Petrol,2018,38217,45916.0
Porsche,718 Cayman,2.0,Petrol,1997,180889,3880.0
BMW,Z4,3.0,Petrol,1989,122378,3722.0
VW,Golf,1.2,Hybrid,1990,233742,890.0
Toyota,Prius,1.0,Hybrid,2010,50482,16290.0
Ford,Focus,1.6,Petrol,1994,249321,1154.0
Ford,Mondeo,2.0,Diesel,1997,180790,3027.0
BMW,M5,5.0,Petrol,1994,126571,11704.0
Ford,Fiesta,1.2,Petrol,2009,129984,5259.0
Ford,Focus,1.6,Hybrid,1995,205140,2209.0
VW,Passat,1.6,Diesel,2017,17927,35072.0
VW,Polo,1.4,Petrol,2002,92010,4863.0
BMW,Z4,3.0,Petrol,1996,262809,1758.0
VW,Polo,1.4,Petrol,2007,134748,4914.0
VW,Passat,1.8,Diesel,2005,100860,9811.0
Toyota,RAV4,1.8,Hybrid,2012,69573,25949.0
Ford,Fiesta,1.4,Petrol,2004,115671,4546.0
Ford,Focus,1.4,Petrol,2020,33722,33346.0
VW,Polo,1.2,Petrol,2021,9638,26691.0
Toyota,RAV4,1.8,Hybrid,2018,22152,51751.0
Ford,Fiesta,1.4,Petrol,2002,98797,4512.0
Ford,Fiesta,1.4,Petrol,1996,208405,1233.0
VW,Passat,1.6,Diesel,2014,59530,22415.0
Ford,Fiesta,1.4,Petrol,2008,78540,7769.0
Ford,Mondeo,1.6,Diesel,2000,175216,3468.0
VW,Golf,1.6,Petrol,2001,152831,3610.0
VW,Passat,1.8,Diesel,2011,21637,24432.0
Ford,Fiesta,1.0,Petrol,1993,146070,1453.0
Toyota,Yaris,1.2,Hybrid,1990,267107,621.0
Toyota,Prius,1.4,Hybrid,1991,240845,1190.0
VW,Golf,1.2,Petrol,2000,162508,2699.0
VW,Polo,1.6,Petrol,1995,56143,4156.0
Toyota,Yaris,1.0,Petrol,2009,109543,6503.0
VW,Passat,1.4,Diesel,1990,164618,1925.0
VW,Passat,1.6,Diesel,1992,129534,3127.0
VW,Passat,2.0,Diesel,1991,213862,1603.0
Ford,Fiesta,1.4,Petrol,2017,30103,19227.0
Ford,Focus,1.8,Diesel,1993,119392,3664.0
Ford,Fiesta,1.0,Petrol,2012,82847,8321.0
Toyota,Prius,1.8,Hybrid,2002,122825,7715.0
VW,Polo,2.0,Petrol,2014,81500,13931.0
VW,Polo,1.6,Diesel,2013,84706,11969.0
VW,Golf,1.4,Petrol,2005,140478,4875.0
VW,Passat,1.4,Diesel,2001,76126,7895.0
BMW,M5,4.4,Petrol,2011,73921,50099.0
VW,Passat,1.6,Diesel,2003,125621,6713.0
Ford,Focus,2.0,Petrol,2008,90452,12389.0
VW,Golf,1.2,Hybrid,2002,196730,2760.0
VW,Golf,1.2,Hybrid,2007,94072,8817.0
Ford,Fiesta,1.4,Petrol,2015,21376,17676.0
BMW,Z4,2.4,Petrol,2008,72878,16919.0
Toyota,Prius,1.8,Hybrid,2009,42648,21454.0
Ford,Focus,1.0,Hybrid,2019,22470,33732.0
VW,Polo,2.0,Petrol,2007,132970,5956.0
Ford,Mondeo,2.0,Petrol,1989,219347,1204.0
Toyota,Prius,1.8,Hybrid,2016,48823,32943.0
VW,Passat,1.6,Diesel,1990,303969,581.0
Ford,Mondeo,1.4,Diesel,2004,71734,9402.0
Toyota,Yaris,1.4,Petrol,1993,183616,1453.0
Ford,Focus,1.6,Petrol,2011,54684,17220.0
Toyota,Prius,1.8,Hybrid,2020,12911,52902.0
Ford,Fiesta,1.2,Petrol,2003,58700,5881.0
Toyota,RAV4,1.8,Hybrid,1997,61930,10039.0
Toyota,Prius,1.8,Hybrid,2002,144675,6489.0
Ford,Mondeo,1.4,Diesel,2011,120794,10517.0
Toyota,RAV4,2.4,Hybrid,1987,279370,980.0
Toyota,RAV4,2.0,Petrol,2016,30451,37961.0
Toyota,RAV4,2.2,Hybrid,2015,46871,40532.0
Ford,Mondeo,1.8,Diesel,2018,11074,39046.0
Ford,Mondeo,1.8,Petrol,2020,7226,43354.0
VW,Passat,1.8,Diesel,2001,92541,7981.0
Ford,Mondeo,2.0,Diesel,1988,299996,559.0
BMW,Z4,2.4,Petrol,2000,107779,7744.0
Toyota,Prius,1.0,Hybrid,2001,164170,3853.0
Ford,Focus,2.0,Hybrid,2009,101652,14655.0
Toyota,Prius,1.0,Hybrid,2003,110911,6731.0
Ford,Focus,1.6,Petrol,2003,171781,4193.0
Toyota,Yaris,1.4,Hybrid,1990,284705,569.0
VW,Polo,1.0,Petrol,2005,110533,4382.0
Porsche,Cayenne,4.0,Petrol,2015,34310,63604.0
Toyota,RAV4,2.4,Hybrid,1991,278361,1292.0
Ford,Focus,1.4,Petrol,2010,122963,9300.0
Ford,Fiesta,1.2,Petrol,1994,224578,864.0
Ford,Focus,1.8,Diesel,1996,242757,1560.0
VW,Polo,1.0,Petrol,1992,251444,554.0
VW,Polo,2.0,Petrol,1993,131542,2368.0
Ford,Mondeo,2.0,Diesel,1991,288518,761.0
Toyota,Prius,1.8,Hybrid,2002,69103,11370.0
Ford,Mondeo,1.4,Diesel,1989,291566,541.0
VW,Passat,2.0,Petrol,2015,50931,26944.0
Ford,Focus,1.0,Petrol,1985,223615,633.0
BMW,X3,2.4,Diesel,2002,90864,11036.0
VW,Passat,1.8,Diesel,2006,43995,15373.0
Ford,Focus,1.6,Petrol,2002,79904,7997.0
Ford,Fiesta,1.2,Petrol,2019,29409,20421.0
VW,Polo,1.4,Petrol,2011,63480,10774.0
Ford,Mondeo,2.0,Hybrid,2017,24562,40888.0
Toyota,Yaris,1.2,Petrol,2004,179016,2914.0
Toyota,Prius,1.4,Hybrid,1995,107090,4808.0
Toyota,RAV4,2.2,Hybrid,1989,178454,2674.0
VW,Passat,1.8,Diesel,1986,323937,390.0
BMW,X3,3.0,Diesel,2010,78550,22927.0
Toyota,RAV4,1.8,Hybrid,1991,263125,1291.0
Ford,Fiesta,1.4,Petrol,2018,43608,18976.0
VW,Polo,1.4,Petrol,2011,91330,8905.0
Toyota,Yaris,1.2,Petrol,2012,71752,11387.0
Ford,Fiesta,1.2,Diesel,2000,79154,4412.0
VW,Polo,1.6,Petrol,2015,55157,15866.0
Ford,Focus,2.0,Diesel,2005,84109,11137.0
VW,Golf,2.0,Petrol,2004,81654,8479.0
Porsche,Cayenne,4.0,Petrol,2009,88782,29949.0
Toyota,Yaris,1.0,Petrol,2003,99734,4687.0
Toyota,Yaris,1.4,Petrol,2001,172067,2734.0
Toyota,RAV4,2.4,Hybrid,2005,76285,17958.0
Ford,Fiesta,1.0,Petrol,1997,180638,1420.0
Porsche,Cayenne,3.5,Petrol,2022,5979,110878.0
VW,Golf,1.8,Petrol,2002,77044,7266.0
Toyota,Yaris,1.2,Petrol,2009,55415,10374.0
Toyota,Yaris,1.4,Hybrid,2004,134313,5465.0
VW,Passat,1.6,Diesel,1996,186866,2539.0
BMW,X3,2.4,Diesel,2001,69661,11952.0
Toyota,Yaris,1.0,Hybrid,2008,58926,10395.0
Ford,Mondeo,1.6,Diesel,2015,62332,22271.0
Ford,Mondeo,1.4,Hybrid,2000,119006,5853.0
Ford,Focus,2.0,Petrol,1994,190252,2195.0
Toyota,Yaris,1.4,Hybrid,1991,254244,809.0
VW,Golf,1.4,Petrol,2005,82967,7514.0
Ford,Focus,2.0,Petrol,2011,62159,18351.0
VW,Golf,1.4,Petrol,2018,24301,25870.0
VW,Polo,1.2,Petrol,2017,31762,18095.0
Ford,Mondeo,1.6,Diesel,2017,32308,30617.0
Toyota,Yaris,1.0,Petrol,1994,133376,1991.0
Toyota,RAV4,2.4,Hybrid,2000,96113,11193.0
VW,Golf,1.6,Diesel,1990,160999,1701.0
VW,Passat,1.4,Petrol,2001,91707,6744.0
Toyota,Prius,1.8,Hybrid,2014,70495,25071.0
Porsche,Cayenne,4.0,Petrol,2006,80418,25998.0
Porsche,911,2.6,Petrol,2017,40036,84380.0
Ford,Mondeo,2.0,Hybrid,2010,113598,14199.0
Ford,Mondeo,1.8,Diesel,1987,172166,1587.0
Ford,Mondeo,1.4,Diesel,1993,247798,1065.0
BMW,X3,3.0,Diesel,2018,31445,52673.0
Ford,Fiesta,1.2,Petrol,1998,121911,2690.0
Porsche,718 Cayman,2.4,Petrol,2010,108806,18100.0
Toyota,Yaris,1.0,Hybrid,2011,47374,13655.0
Porsche,911,3.5,Petrol,2004,84672,30782.0
VW,Passat,1.8,Diesel,2005,140179,7251.0
Ford,Fiesta,1.2,Petrol,1992,202093,925.0
Ford,Mondeo,2.0,Petrol,2008,100786,11393.0
Porsche,718 Cayman,4.0,Petrol,2021,13114,90218.0
VW,Passat,1.6,Diesel,2008,55791,15389.0
Toyota,Prius,1.8,Hybrid,2012,79568,20630.0
Ford,Focus,1.4,Diesel,1995,115438,3805.0
Toyota,RAV4,2.2,Hybrid,2013,76077,29349.0
Ford,Mondeo,1.4,Diesel,2018,24229,32057.0
VW,Polo,1.6,Petrol,2019,20850,25394.0
Ford,Fiesta,1.2,Petrol,2007,58725,7677.0
Toyota,RAV4,2.4,Hybrid,1998,212982,3761.0
Toyota,Prius,1.8,Hybrid,2020,22784,50133.0
Ford,Focus,1.4,Petrol,2006,137340,6362.0
BMW,Z4,2.2,Petrol,2012,90003,18783.0
VW,Golf,1.2,Diesel,2009,100916,8388.0
Ford,Focus,1.8,Petrol,2007,134940,7860.0
VW,Polo,1.0,Petrol,2009,71890,7537.0
Toyota,Prius,1.8,Hybrid,2004,142175,7566.0
Ford,Mondeo,1.4,Diesel,2015,46422,23038.0
Toyota,Prius,1.0,Hybrid,2004,99076,7855.0
BMW,X3,3.0,Diesel,2003,82955,13946.0
VW,Passat,1.8,Diesel,2013,38968,25268.0
VW,Polo,2.0,Petrol,2013,42235,16818.0
Toyota,RAV4,2.2,Hybrid,2014,64601,33876.0
BMW,Z4,2.2,Petrol,2007,96810,12816.0
Ford,Fiesta,1.0,Petrol,2000,156541,2126.0
BMW,M5,4.4,Petrol,2005,180777,14642.0
Ford,Focus,1.6,Diesel,2001,151852,4550.0
Ford,Mondeo,1.4,Diesel,2016,45496,24767.0
VW,Passat,1.6,Diesel,2002,140659,5576.0
VW,Passat,1.8,Diesel,2015,66288,24318.0
Toyota,RAV4,2.4,Petrol,2008,95727,15944.0
Toyota,RAV4,2.2,Hybrid,2002,113035,10804.0
Ford,Focus,1.8,Diesel,1994,231722,1510.0
Ford,Focus,1.4,Petrol,2011,53785,16200.0
Toyota,Yaris,1.0,Hybrid,2015,21139,20784.0
Toyota,RAV4,2.4,Hybrid,1997,98711,8993.0
Toyota,RAV4,2.0,Hybrid,2008,61249,22129.0
VW,Passat,1.8,Diesel,1990,328539,487.0
Toyota,Prius,1.0,Hybrid,2015,69315,20133.0
Porsche,Cayenne,4.0,Petrol,1996,141609,8431.0
VW,Polo,2.0,Petrol,1996,168820,2133.0
VW,Polo,2.0,Petrol,2008,60623,10741.0
Toyota,Prius,1.8,Hybrid,2010,41009,23161.0
Ford,Fiesta,1.4,Diesel,2019,18034,24681.0
BMW,Z4,3.0,Petrol,2007,108458,13736.0
Ford,Fiesta,1.2,Petrol,1998,177877,1703.0
BMW,Z4,2.4,Petrol,2013,43663,28479.0
Toyota,RAV4,2.4,Petrol,2007,133038,11242.0
VW,Polo,1.6,Petrol,1996,104347,3186.0
VW,Passat,1.4,Diesel,2009,76676,13407.0
Ford,Mondeo,1.6,Diesel,2011,71781,16024.0
Toyota,Prius,1.4,Hybrid,2015,67990,24033.0
VW,Golf,1.4,Hybrid,1997,136882,3532.0
Toyota,Prius,1.4,Hybrid,1986,337267,342.0
Toyota,Yaris,1.4,Hybrid,2019,32690,30073.0
VW,Golf,2.0,Hybrid,2001,209109,2988.0
Ford,Fiesta,1.0,Petrol,2015,33665,13931.0
BMW,Z4,2.2,Petrol,2006,93682,12263.0
VW,Golf,1.4,Hybrid,1989,282364,572.0
Porsche,911,3.5,Petrol,2005,108651,27659.0
VW,Polo,1.6,Diesel,1992,180168,1393.0
VW,Passat,2.0,Diesel,2019,25601,42939.0
VW,Polo,1.2,Petrol,1994,100767,2479.0
VW,Golf,1.2,Diesel,1999,173545,2416.0
Ford,Mondeo,1.4,Petrol,1993,108700,3307.0
VW,Golf,2.0,Petrol,2015,43259,22664.0
VW,Golf,1.2,Petrol,2018,33609,22710.0
VW,Passat,2.0,Diesel,1992,223747,1568.0
VW,Passat,1.8,Petrol,2005,111473,8635.0
BMW,M5,4.0,Petrol,1991,51242,14595.0
Toyota,Prius,1.0,Hybrid,1993,333629,478.0
Toyota,Yaris,1.0,Petrol,1994,202281,1115.0
Toyota,Prius,1.4,Hybrid,2020,11686,46959.0
VW,Passat,1.6,Diesel,2007,86267,11737.0
VW,Passat,1.8,Diesel,2002,148839,5535.0
Ford,Focus,2.0,Diesel,2006,79624,12282.0
Ford,Mondeo,1.8,Hybrid,2015,56008,28118.0
Ford,Fiesta,1.2,Petrol,2004,53805,6485.0
VW,Golf,2.0,Diesel,2020,20618,37865.0
VW,Passat,1.6,Diesel,2008,116192,10074.0
Toyota,Yaris,1.4,Petrol,2017,57164,18889.0
Toyota,RAV4,1.8,Hybrid,2014,71104,29348.0
Ford,Fiesta,1.4,Petrol,2018,21984,21517.0
Ford,Focus,1.4,Petrol,2005,120096,6812.0
Ford,Fiesta,1.4,Petrol,2018,8266,23164.0
Toyota,RAV4,2.4,Petrol,2008,141267,11254.0
Ford,Mondeo,1.6,Diesel,2018,39007,31463.0
Ford,Mondeo,2.0,Hybrid,2009,64083,18858.0
VW,Polo,2.0,Petrol,2002,139840,4040.0
Ford,Mondeo,1.4,Diesel,2009,9700,19035.0
Ford,Mondeo,1.6,Petrol,1996,190388,2220.0
Toyota,Yaris,1.2,Hybrid,1992,260700,754.0
Ford,Mondeo,1.4,Diesel,1996,91948,4794.0
Toyota,Yaris,1.4,Petrol,2019,18433,27157.0
Toyota,Prius,1.8,Hybrid,1999,126369,6145.0
Ford,Focus,1.0,Petrol,2008,132802,6369.0
VW,Passat,1.6,Diesel,1994,278872,963.0
VW,Golf,1.6,Petrol,1999,128561,3840.0
VW,Golf,1.6,Petrol,2011,80989,12149.0
Toyota,Yaris,1.2,Hybrid,2017,34886,24056.0
Toyota,RAV4,1.8,Hybrid,2005,149397,8965.0
VW,Passat,1.6,Diesel,2022,5874,52173.0
Toyota,Prius,1.0,Hybrid,2021,15483,41573.0
Porsche,911,3.5,Petrol,2005,116056,26156.0
Ford,Focus,2.0,Petrol,1991,200567,1642.0
Toyota,Prius,1.8,Hybrid,1997,98963,6614.0
Porsche,Cayenne,3.0,Petrol,2016,34772,58721.0
Ford,Focus,1.8,Petrol,1991,169666,2034.0
Porsche,Cayenne,4.0,Petrol,1991,182865,4281.0
Ford,Mondeo,2.0,Diesel,2016,51724,28482.0
